PlayerID,Season,Ast,Blk,Foul,Reb,Stl,TO,FGM,FGA,FTM,FTA
1266,2018,20.0,17.0,81.0,109.0,16.0,24.0,91.0,150.0,19.0
1268,2018,2.0,0.0,7.0,6.0,0.0,4.0,3.0,16.0,8.0
1274,2018,70.0,16.0,67.0,219.0,26.0,84.0,259.0,580.0,154.0
1275,2018,32.0,7.0,69.0,121.0,21.0,27.0,83.0,162.0,22.0
1278,2018,118.0,13.0,103.0,48.0,39.0,58.0,53.0,134.0,76.0
1280,2018,17.0,14.0,96.0,175.0,18.0,45.0,121.0,180.0,89.0
1287,2018,63.0,3.0,63.0,115.0,44.0,61.0,173.0,404.0,163.0
1290,2018,4.0,1.0,12.0,9.0,2.0,3.0,10.0,19.0,8.0
1291,2018,1.0,0.0,8.0,1.0,2.0,4.0,2.0,4.0,5.0
1292,2018,81.0,19.0,83.0,222.0,44.0,80.0,202.0,409.0,173.0
1296,2018,77.0,63.0,80.0,301.0,30.0,76.0,246.0,455.0,182.0
1298,2018,14.0,14.0,31.0,58.0,10.0,20.0,39.0,75.0,24.0
1307,2018,71.0,3.0,92.0,96.0,25.0,59.0,75.0,164.0,57.0
1309,2018,146.0,10.0,70.0,96.0,43.0,66.0,139.0,339.0,98.0
1318,2018,30.0,5.0,42.0,69.0,14.0,19.0,49.0,93.0,50.0
1320,2018,49.0,10.0,61.0,64.0,13.0,27.0,66.0,145.0,29.0
1322,2018,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1324,2018,2.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,6.0
1327,2018,16.0,7.0,78.0,98.0,13.0,20.0,57.0,119.0,59.0
1329,2018,12.0,2.0,20.0,28.0,10.0,8.0,20.0,64.0,12.0
1334,2018,42.0,7.0,65.0,230.0,29.0,26.0,126.0,327.0,80.0
1335,2018,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0
1346,2018,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0
1347,2018,17.0,3.0,55.0,70.0,19.0,7.0,64.0,182.0,30.0
1350,2018,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0
1351,2018,62.0,18.0,83.0,209.0,62.0,65.0,145.0,261.0,106.0
1352,2018,21.0,37.0,84.0,154.0,10.0,33.0,124.0,242.0,44.0
1355,2018,0.0,2.0,7.0,10.0,3.0,3.0,4.0,7.0,4.0
1358,2018,2.0,0.0,16.0,11.0,3.0,2.0,4.0,11.0,0.0
1359,2018,142.0,1.0,59.0,105.0,20.0,109.0,161.0,405.0,179.0
1360,2018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1364,2018,31.0,1.0,26.0,13.0,3.0,19.0,8.0,24.0,5.0
1367,2018,86.0,31.0,106.0,207.0,30.0,100.0,160.0,357.0,195.0
1368,2018,10.0,14.0,34.0,92.0,4.0,13.0,19.0,42.0,22.0
1375,2018,26.0,7.0,60.0,73.0,14.0,17.0,23.0,76.0,11.0
1376,2018,118.0,4.0,75.0,95.0,33.0,70.0,137.0,342.0,81.0
1378,2018,9.0,3.0,32.0,46.0,5.0,14.0,13.0,33.0,13.0
1379,2018,10.0,2.0,32.0,41.0,7.0,14.0,53.0,135.0,28.0
1381,2018,7.0,47.0,63.0,91.0,7.0,22.0,35.0,58.0,33.0
1383,2018,16.0,1.0,28.0,18.0,8.0,20.0,15.0,47.0,12.0
1384,2018,10.0,0.0,12.0,13.0,4.0,2.0,19.0,44.0,6.0
1385,2018,55.0,5.0,63.0,74.0,22.0,58.0,137.0,341.0,100.0
1388,2018,30.0,14.0,45.0,115.0,9.0,51.0,61.0,165.0,56.0
1389,2018,32.0,7.0,59.0,123.0,13.0,35.0,90.0,241.0,54.0
1392,2018,20.0,10.0,39.0,61.0,12.0,16.0,61.0,170.0,36.0
1403,2018,3.0,2.0,16.0,33.0,2.0,9.0,8.0,29.0,13.0
1410,2018,56.0,1.0,70.0,85.0,41.0,58.0,124.0,374.0,192.0
1411,2018,8.0,1.0,32.0,52.0,4.0,12.0,17.0,53.0,26.0
1413,2018,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1416,2018,22.0,1.0,55.0,55.0,15.0,31.0,19.0,52.0,25.0
1417,2018,30.0,7.0,72.0,99.0,31.0,53.0,69.0,141.0,82.0
1420,2018,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,0.0
1423,2018,42.0,51.0,113.0,224.0,20.0,84.0,150.0,263.0,99.0
1425,2018,2.0,0.0,9.0,4.0,1.0,3.0,0.0,12.0,2.0
1426,2018,69.0,6.0,74.0,91.0,39.0,68.0,120.0,323.0,52.0
1430,2018,25.0,64.0,94.0,170.0,8.0,38.0,67.0,164.0,64.0
1431,2018,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0
1433,2018,7.0,20.0,35.0,92.0,6.0,12.0,32.0,56.0,29.0
1436,2018,43.0,14.0,73.0,165.0,46.0,68.0,148.0,344.0,118.0
1441,2018,0.0,2.0,14.0,15.0,2.0,1.0,2.0,15.0,10.0
1442,2018,7.0,0.0,15.0,14.0,4.0,17.0,13.0,47.0,9.0
1443,2018,32.0,8.0,55.0,112.0,38.0,41.0,154.0,323.0,58.0
1446,2018,81.0,8.0,57.0,134.0,44.0,80.0,218.0,490.0,235.0
1447,2018,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1449,2018,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1451,2018,86.0,59.0,93.0,156.0,29.0,64.0,120.0,229.0,36.0
1453,2018,45.0,9.0,79.0,139.0,28.0,24.0,78.0,195.0,20.0
1457,2018,33.0,23.0,48.0,109.0,13.0,31.0,49.0,88.0,55.0
1464,2018,8.0,5.0,25.0,29.0,10.0,20.0,19.0,40.0,12.0
1465,2018,15.0,1.0,51.0,46.0,9.0,17.0,41.0,92.0,40.0
1466,2018,0.0,1.0,0.0,3.0,0.0,2.0,4.0,10.0,0.0
1475,2018,32.0,1.0,41.0,47.0,11.0,22.0,29.0,71.0,9.0
1476,2018,76.0,4.0,76.0,128.0,18.0,55.0,71.0,150.0,110.0
1479,2018,50.0,17.0,60.0,177.0,23.0,59.0,205.0,426.0,139.0
1482,2018,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1483,2018,14.0,2.0,14.0,37.0,8.0,12.0,37.0,80.0,21.0
1484,2018,22.0,1.0,21.0,45.0,8.0,14.0,55.0,111.0,13.0
1489,2018,4.0,0.0,13.0,8.0,2.0,6.0,4.0,17.0,5.0
1492,2018,3.0,9.0,35.0,23.0,1.0,10.0,11.0,26.0,15.0
1493,2018,152.0,4.0,78.0,109.0,49.0,56.0,90.0,205.0,61.0
1496,2018,6.0,1.0,63.0,61.0,5.0,24.0,26.0,42.0,19.0
1498,2018,86.0,14.0,88.0,164.0,39.0,70.0,137.0,310.0,143.0
1500,2018,24.0,28.0,83.0,90.0,11.0,37.0,57.0,105.0,35.0
1502,2018,154.0,5.0,74.0,190.0,73.0,87.0,200.0,432.0,84.0
1507,2018,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1511,2018,8.0,12.0,46.0,41.0,7.0,16.0,22.0,47.0,18.0
1515,2018,2.0,0.0,10.0,16.0,2.0,5.0,15.0,31.0,17.0
1519,2018,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0
1520,2018,90.0,0.0,40.0,124.0,33.0,78.0,270.0,600.0,230.0
1521,2018,2.0,5.0,21.0,26.0,2.0,11.0,10.0,22.0,10.0
1522,2018,158.0,6.0,86.0,130.0,58.0,79.0,64.0,150.0,48.0
1523,2018,80.0,34.0,81.0,212.0,38.0,78.0,169.0,324.0,164.0
1525,2018,28.0,101.0,105.0,175.0,13.0,52.0,103.0,227.0,72.0
1526,2018,24.0,9.0,57.0,103.0,14.0,27.0,50.0,98.0,41.0
1530,2018,34.0,2.0,39.0,64.0,14.0,20.0,46.0,116.0,45.0
1531,2018,29.0,1.0,42.0,59.0,15.0,30.0,35.0,83.0,31.0
1532,2018,9.0,10.0,83.0,64.0,4.0,13.0,66.0,157.0,24.0
1534,2018,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0
1535,2018,79.0,3.0,77.0,116.0,29.0,61.0,100.0,242.0,71.0
1536,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1537,2018,7.0,2.0,29.0,16.0,1.0,10.0,14.0,38.0,2.0
1542,2018,45.0,2.0,45.0,58.0,14.0,29.0,29.0,64.0,18.0
1543,2018,83.0,1.0,66.0,61.0,25.0,46.0,42.0,93.0,52.0
1544,2018,19.0,35.0,119.0,166.0,14.0,83.0,123.0,205.0,109.0
1551,2018,6.0,4.0,17.0,28.0,3.0,24.0,28.0,76.0,24.0
1552,2018,11.0,15.0,84.0,117.0,10.0,49.0,92.0,204.0,73.0
1553,2018,30.0,35.0,64.0,152.0,21.0,48.0,146.0,277.0,47.0
1554,2018,1.0,0.0,14.0,13.0,0.0,4.0,6.0,14.0,5.0
1555,2018,128.0,4.0,65.0,254.0,42.0,114.0,180.0,427.0,146.0
1557,2018,24.0,3.0,30.0,31.0,9.0,23.0,23.0,64.0,11.0
1558,2018,0.0,1.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0
1573,2018,1.0,0.0,3.0,9.0,1.0,4.0,9.0,27.0,3.0
1574,2018,9.0,1.0,12.0,9.0,3.0,7.0,9.0,26.0,13.0
1579,2018,41.0,5.0,45.0,44.0,21.0,30.0,32.0,97.0,32.0
1581,2018,1.0,0.0,8.0,0.0,1.0,2.0,1.0,2.0,1.0
1583,2018,22.0,4.0,20.0,44.0,4.0,22.0,17.0,45.0,23.0
1585,2018,43.0,10.0,49.0,106.0,31.0,41.0,101.0,244.0,67.0
1588,2018,14.0,6.0,34.0,108.0,11.0,30.0,61.0,124.0,29.0
1590,2018,5.0,33.0,63.0,93.0,9.0,32.0,50.0,71.0,51.0
1591,2018,24.0,7.0,56.0,68.0,9.0,44.0,64.0,132.0,36.0
1592,2018,55.0,11.0,67.0,138.0,37.0,65.0,157.0,378.0,138.0
1597,2018,12.0,3.0,17.0,30.0,4.0,7.0,5.0,29.0,4.0
1599,2018,26.0,9.0,55.0,108.0,30.0,38.0,91.0,217.0,44.0
1600,2018,51.0,3.0,36.0,87.0,23.0,41.0,88.0,198.0,69.0
1604,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1607,2018,14.0,2.0,15.0,18.0,6.0,6.0,16.0,39.0,2.0
1610,2018,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0
1614,2018,4.0,0.0,6.0,5.0,0.0,3.0,3.0,14.0,2.0
1619,2018,24.0,10.0,84.0,97.0,30.0,67.0,75.0,201.0,67.0
1623,2018,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0
1625,2018,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0
1628,2018,152.0,9.0,43.0,105.0,24.0,112.0,153.0,394.0,179.0
1630,2018,21.0,6.0,65.0,139.0,15.0,44.0,76.0,167.0,72.0
1632,2018,7.0,12.0,78.0,125.0,4.0,31.0,57.0,97.0,48.0
1638,2018,12.0,0.0,24.0,11.0,7.0,12.0,24.0,68.0,5.0
1639,2018,16.0,0.0,26.0,22.0,9.0,18.0,43.0,106.0,8.0
1642,2018,9.0,0.0,21.0,37.0,7.0,13.0,26.0,45.0,20.0
1646,2018,9.0,11.0,47.0,133.0,8.0,36.0,63.0,134.0,57.0
1647,2018,1.0,4.0,7.0,19.0,2.0,3.0,6.0,14.0,7.0
1651,2018,16.0,0.0,42.0,58.0,8.0,24.0,25.0,67.0,30.0
1654,2018,30.0,6.0,73.0,120.0,40.0,47.0,115.0,271.0,116.0
1661,2018,0.0,2.0,9.0,8.0,1.0,1.0,1.0,2.0,2.0
1663,2018,3.0,0.0,3.0,3.0,0.0,4.0,0.0,4.0,4.0
1665,2018,4.0,0.0,15.0,29.0,3.0,9.0,13.0,40.0,12.0
1667,2018,1.0,0.0,1.0,2.0,0.0,2.0,1.0,7.0,0.0
1668,2018,129.0,14.0,84.0,116.0,33.0,88.0,124.0,276.0,114.0
1670,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1671,2018,55.0,10.0,51.0,131.0,29.0,60.0,133.0,307.0,105.0
1675,2018,50.0,0.0,54.0,65.0,25.0,48.0,105.0,257.0,44.0
1676,2018,51.0,3.0,48.0,57.0,25.0,37.0,66.0,181.0,22.0
1682,2018,17.0,6.0,61.0,131.0,7.0,51.0,60.0,118.0,85.0
1683,2018,51.0,21.0,81.0,193.0,26.0,84.0,126.0,325.0,109.0
1687,2018,5.0,1.0,12.0,11.0,3.0,5.0,4.0,14.0,7.0
1689,2018,11.0,10.0,62.0,147.0,7.0,39.0,86.0,158.0,78.0
1694,2018,3.0,3.0,6.0,11.0,1.0,4.0,3.0,13.0,0.0
1704,2018,11.0,1.0,30.0,38.0,17.0,21.0,43.0,122.0,3.0
1706,2018,18.0,25.0,76.0,72.0,17.0,31.0,44.0,112.0,44.0
1707,2018,98.0,3.0,97.0,125.0,38.0,93.0,101.0,218.0,143.0
1708,2018,15.0,6.0,77.0,60.0,11.0,26.0,52.0,134.0,16.0
1714,2018,4.0,1.0,33.0,19.0,5.0,11.0,11.0,29.0,5.0
1720,2018,30.0,12.0,68.0,68.0,18.0,34.0,48.0,112.0,42.0
1721,2018,4.0,0.0,7.0,1.0,3.0,2.0,5.0,12.0,9.0
1727,2018,1.0,0.0,3.0,4.0,2.0,2.0,5.0,16.0,0.0
1733,2018,1.0,1.0,8.0,9.0,1.0,4.0,2.0,10.0,6.0
1737,2018,20.0,3.0,48.0,105.0,16.0,47.0,70.0,167.0,62.0
1741,2018,68.0,0.0,31.0,41.0,26.0,46.0,51.0,149.0,23.0
1742,2018,5.0,7.0,75.0,139.0,18.0,42.0,107.0,180.0,95.0
1743,2018,31.0,2.0,41.0,98.0,21.0,43.0,135.0,419.0,70.0
1744,2018,1.0,3.0,13.0,13.0,1.0,4.0,2.0,10.0,2.0
1746,2018,5.0,6.0,45.0,46.0,4.0,28.0,17.0,41.0,23.0
1748,2018,6.0,0.0,6.0,2.0,2.0,11.0,3.0,11.0,8.0
1752,2018,0.0,0.0,0.0,2.0,0.0,0.0,2.0,6.0,0.0
1754,2018,8.0,20.0,55.0,81.0,12.0,22.0,38.0,77.0,29.0
1755,2018,95.0,2.0,44.0,52.0,31.0,51.0,95.0,205.0,65.0
1757,2018,76.0,44.0,75.0,313.0,51.0,36.0,160.0,304.0,158.0
1759,2018,103.0,13.0,76.0,143.0,37.0,64.0,138.0,337.0,115.0
1761,2018,2.0,5.0,3.0,13.0,1.0,4.0,7.0,20.0,6.0
1763,2018,113.0,35.0,72.0,170.0,47.0,63.0,161.0,377.0,114.0
1766,2018,91.0,0.0,44.0,37.0,17.0,24.0,50.0,137.0,57.0
1769,2018,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0
1770,2018,2.0,0.0,5.0,1.0,0.0,2.0,0.0,5.0,2.0
1772,2018,14.0,2.0,41.0,61.0,18.0,15.0,35.0,105.0,34.0
1774,2018,5.0,11.0,23.0,49.0,3.0,11.0,11.0,21.0,20.0
1776,2018,32.0,7.0,38.0,128.0,15.0,22.0,41.0,74.0,47.0
1781,2018,14.0,5.0,23.0,40.0,15.0,27.0,40.0,104.0,32.0
1782,2018,43.0,1.0,56.0,82.0,9.0,21.0,43.0,90.0,20.0
1787,2018,22.0,5.0,47.0,74.0,18.0,29.0,46.0,112.0,32.0
1790,2018,39.0,1.0,30.0,78.0,25.0,37.0,114.0,318.0,75.0
1793,2018,43.0,12.0,65.0,138.0,23.0,45.0,78.0,194.0,109.0
1798,2018,131.0,2.0,70.0,96.0,51.0,66.0,62.0,159.0,60.0
1799,2018,6.0,11.0,34.0,52.0,8.0,13.0,21.0,46.0,31.0
1804,2018,27.0,40.0,69.0,149.0,18.0,74.0,156.0,311.0,123.0
1808,2018,22.0,2.0,59.0,67.0,20.0,19.0,46.0,123.0,46.0
1809,2018,7.0,0.0,9.0,28.0,8.0,10.0,34.0,107.0,8.0
1811,2018,46.0,2.0,24.0,56.0,16.0,42.0,68.0,192.0,47.0
1813,2018,76.0,1.0,48.0,69.0,15.0,39.0,49.0,122.0,36.0
1816,2018,6.0,6.0,26.0,35.0,6.0,13.0,15.0,30.0,18.0
1818,2018,42.0,2.0,46.0,80.0,32.0,42.0,63.0,169.0,44.0
1822,2018,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0
1823,2018,73.0,14.0,72.0,166.0,37.0,70.0,170.0,379.0,91.0
1826,2018,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1828,2018,45.0,17.0,37.0,131.0,15.0,32.0,102.0,182.0,50.0
1839,2018,5.0,0.0,15.0,26.0,6.0,5.0,11.0,35.0,11.0
1844,2018,21.0,29.0,45.0,108.0,8.0,20.0,53.0,112.0,26.0
1847,2018,5.0,1.0,14.0,12.0,1.0,3.0,10.0,40.0,2.0
1849,2018,17.0,2.0,26.0,19.0,2.0,15.0,16.0,41.0,19.0
1851,2018,36.0,18.0,75.0,251.0,28.0,47.0,117.0,230.0,89.0
1852,2018,3.0,3.0,11.0,26.0,1.0,2.0,10.0,27.0,6.0
1853,2018,132.0,6.0,67.0,78.0,40.0,114.0,125.0,287.0,145.0
1855,2018,81.0,15.0,78.0,165.0,35.0,40.0,170.0,359.0,56.0
1856,2018,0.0,0.0,4.0,2.0,0.0,0.0,1.0,11.0,0.0
1857,2018,3.0,16.0,48.0,50.0,6.0,25.0,32.0,63.0,19.0
1864,2018,26.0,13.0,52.0,128.0,21.0,22.0,77.0,157.0,30.0
1865,2018,8.0,3.0,31.0,29.0,10.0,5.0,9.0,22.0,9.0
1868,2018,27.0,2.0,39.0,54.0,18.0,28.0,47.0,117.0,26.0
1873,2018,19.0,11.0,80.0,111.0,16.0,63.0,104.0,246.0,87.0
1880,2018,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1884,2018,6.0,2.0,12.0,13.0,1.0,7.0,2.0,12.0,16.0
1885,2018,74.0,0.0,42.0,63.0,13.0,49.0,57.0,165.0,71.0
1888,2018,23.0,7.0,70.0,99.0,21.0,46.0,112.0,284.0,54.0
1889,2018,40.0,9.0,61.0,160.0,31.0,38.0,84.0,172.0,45.0
1892,2018,16.0,3.0,39.0,41.0,7.0,28.0,13.0,46.0,17.0
1893,2018,11.0,16.0,44.0,86.0,3.0,20.0,65.0,104.0,35.0
1894,2018,18.0,18.0,90.0,196.0,15.0,50.0,113.0,208.0,61.0
1895,2018,37.0,0.0,38.0,19.0,10.0,26.0,26.0,62.0,7.0
1899,2018,2.0,19.0,71.0,104.0,2.0,14.0,41.0,83.0,22.0
1901,2018,43.0,19.0,83.0,195.0,29.0,68.0,125.0,288.0,168.0
1908,2018,7.0,3.0,9.0,23.0,3.0,7.0,21.0,44.0,14.0
1913,2018,31.0,15.0,53.0,118.0,19.0,55.0,88.0,244.0,127.0
1916,2018,13.0,1.0,17.0,21.0,12.0,17.0,19.0,56.0,13.0
1918,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923,2018,36.0,4.0,61.0,98.0,8.0,39.0,44.0,138.0,15.0
1924,2018,161.0,0.0,66.0,93.0,45.0,108.0,140.0,347.0,149.0
1930,2018,2.0,0.0,23.0,25.0,5.0,8.0,16.0,47.0,10.0
1933,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1938,2018,40.0,18.0,76.0,170.0,25.0,60.0,153.0,306.0,95.0
1939,2018,109.0,4.0,76.0,146.0,29.0,58.0,158.0,405.0,238.0
1941,2018,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0
1945,2018,14.0,39.0,89.0,195.0,12.0,33.0,71.0,135.0,50.0
1946,2018,83.0,1.0,67.0,120.0,37.0,64.0,57.0,168.0,71.0
1948,2018,53.0,9.0,80.0,110.0,24.0,41.0,101.0,217.0,55.0
1950,2018,13.0,14.0,42.0,82.0,4.0,11.0,33.0,96.0,25.0
1953,2018,0.0,5.0,18.0,25.0,0.0,6.0,3.0,10.0,4.0
1956,2018,56.0,6.0,49.0,95.0,26.0,31.0,62.0,154.0,40.0
1958,2018,64.0,13.0,67.0,85.0,42.0,63.0,222.0,404.0,126.0
1959,2018,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1960,2018,2.0,6.0,29.0,41.0,5.0,3.0,6.0,15.0,12.0
1963,2018,52.0,5.0,43.0,48.0,32.0,33.0,29.0,94.0,17.0
1965,2018,29.0,37.0,84.0,138.0,19.0,29.0,94.0,155.0,48.0
1966,2018,0.0,0.0,4.0,1.0,0.0,2.0,0.0,3.0,0.0
1967,2018,87.0,3.0,42.0,80.0,25.0,79.0,133.0,309.0,76.0
1970,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,2018,13.0,2.0,35.0,22.0,9.0,8.0,32.0,107.0,25.0
1975,2018,0.0,0.0,5.0,3.0,0.0,0.0,0.0,2.0,0.0
1980,2018,4.0,2.0,21.0,22.0,5.0,4.0,10.0,15.0,1.0
1981,2018,0.0,0.0,3.0,4.0,2.0,0.0,4.0,5.0,2.0
1984,2018,115.0,0.0,68.0,123.0,35.0,28.0,105.0,262.0,80.0
1986,2018,38.0,25.0,83.0,217.0,34.0,53.0,156.0,351.0,115.0
1987,2018,11.0,14.0,34.0,92.0,3.0,21.0,41.0,66.0,31.0
1989,2018,1.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,0.0
1990,2018,10.0,8.0,51.0,43.0,11.0,27.0,58.0,144.0,50.0
1993,2018,40.0,8.0,56.0,160.0,17.0,43.0,124.0,299.0,78.0
1995,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,2018,0.0,0.0,4.0,2.0,0.0,1.0,0.0,1.0,2.0
2000,2018,16.0,22.0,85.0,164.0,20.0,38.0,73.0,145.0,73.0
2003,2018,18.0,4.0,48.0,28.0,11.0,25.0,39.0,112.0,24.0
2004,2018,46.0,0.0,82.0,49.0,18.0,42.0,71.0,184.0,77.0
2006,2018,119.0,6.0,70.0,237.0,25.0,72.0,181.0,405.0,178.0
2012,2018,71.0,9.0,56.0,137.0,32.0,58.0,111.0,216.0,74.0
2015,2018,35.0,21.0,78.0,250.0,17.0,64.0,142.0,319.0,87.0
2018,2018,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2021,2018,2.0,1.0,11.0,28.0,1.0,15.0,12.0,18.0,23.0
2022,2018,30.0,5.0,59.0,72.0,9.0,28.0,27.0,71.0,22.0
2026,2018,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
2027,2018,9.0,0.0,33.0,59.0,3.0,10.0,38.0,90.0,19.0
2029,2018,22.0,13.0,65.0,90.0,8.0,27.0,66.0,136.0,51.0
2031,2018,0.0,0.0,3.0,4.0,0.0,2.0,3.0,5.0,2.0
2035,2018,21.0,34.0,59.0,102.0,7.0,28.0,70.0,152.0,37.0
2037,2018,175.0,14.0,50.0,149.0,31.0,94.0,166.0,368.0,122.0
2038,2018,34.0,8.0,48.0,104.0,15.0,57.0,103.0,237.0,75.0
2042,2018,17.0,0.0,19.0,12.0,4.0,7.0,16.0,44.0,14.0
2043,2018,52.0,36.0,89.0,179.0,31.0,73.0,101.0,236.0,131.0
2046,2018,70.0,22.0,108.0,328.0,23.0,64.0,106.0,208.0,117.0
2055,2018,8.0,25.0,108.0,163.0,20.0,50.0,81.0,135.0,88.0
2056,2018,50.0,19.0,92.0,156.0,19.0,54.0,117.0,264.0,73.0
2057,2018,5.0,2.0,34.0,61.0,3.0,20.0,38.0,91.0,20.0
2061,2018,40.0,1.0,66.0,82.0,20.0,45.0,94.0,207.0,56.0
2062,2018,47.0,6.0,48.0,83.0,17.0,27.0,81.0,197.0,43.0
2064,2018,50.0,1.0,71.0,85.0,39.0,54.0,127.0,356.0,119.0
2066,2018,54.0,6.0,50.0,64.0,25.0,57.0,80.0,231.0,44.0
2068,2018,6.0,3.0,31.0,35.0,1.0,4.0,17.0,30.0,14.0
2069,2018,0.0,0.0,4.0,3.0,0.0,0.0,1.0,3.0,0.0
2074,2018,8.0,4.0,33.0,38.0,1.0,17.0,11.0,27.0,12.0
2075,2018,62.0,1.0,45.0,92.0,28.0,41.0,110.0,236.0,19.0
2076,2018,0.0,0.0,10.0,5.0,0.0,2.0,5.0,14.0,0.0
2077,2018,5.0,0.0,13.0,17.0,2.0,4.0,13.0,38.0,14.0
2078,2018,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
2079,2018,1.0,1.0,4.0,3.0,0.0,0.0,1.0,4.0,0.0
2080,2018,21.0,4.0,34.0,56.0,20.0,18.0,57.0,109.0,40.0
2085,2018,10.0,25.0,44.0,81.0,8.0,21.0,51.0,86.0,23.0
2087,2018,7.0,3.0,18.0,42.0,5.0,7.0,21.0,63.0,5.0
2088,2018,36.0,5.0,54.0,76.0,17.0,43.0,75.0,199.0,62.0
2089,2018,16.0,7.0,30.0,46.0,9.0,16.0,13.0,25.0,12.0
2091,2018,0.0,0.0,3.0,4.0,0.0,2.0,4.0,6.0,0.0
2094,2018,46.0,11.0,71.0,182.0,13.0,48.0,104.0,209.0,38.0
2103,2018,121.0,1.0,48.0,70.0,30.0,59.0,155.0,397.0,133.0
2105,2018,24.0,2.0,41.0,48.0,21.0,29.0,59.0,132.0,19.0
2106,2018,12.0,29.0,77.0,125.0,16.0,35.0,46.0,87.0,28.0
2109,2018,141.0,10.0,46.0,127.0,46.0,87.0,207.0,483.0,98.0
2110,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2117,2018,10.0,24.0,79.0,118.0,10.0,31.0,57.0,111.0,42.0
2119,2018,3.0,1.0,17.0,40.0,3.0,18.0,8.0,18.0,14.0
2120,2018,0.0,22.0,70.0,79.0,4.0,14.0,34.0,62.0,30.0
2125,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2127,2018,17.0,2.0,8.0,24.0,7.0,9.0,19.0,60.0,20.0
2131,2018,25.0,7.0,49.0,138.0,20.0,69.0,148.0,372.0,71.0
2137,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2138,2018,4.0,12.0,64.0,62.0,0.0,25.0,12.0,25.0,11.0
2139,2018,5.0,5.0,33.0,36.0,3.0,18.0,24.0,75.0,32.0
2142,2018,104.0,17.0,55.0,99.0,31.0,72.0,139.0,331.0,144.0
2143,2018,53.0,1.0,76.0,173.0,50.0,56.0,138.0,360.0,156.0
2144,2018,10.0,30.0,47.0,67.0,11.0,12.0,30.0,53.0,28.0
2145,2018,1.0,0.0,14.0,34.0,2.0,3.0,8.0,14.0,16.0
2147,2018,4.0,18.0,43.0,49.0,4.0,19.0,14.0,31.0,28.0
2148,2018,25.0,11.0,95.0,143.0,21.0,49.0,66.0,144.0,89.0
2150,2018,15.0,4.0,31.0,41.0,4.0,33.0,22.0,84.0,20.0
2152,2018,3.0,0.0,8.0,12.0,4.0,11.0,10.0,18.0,5.0
2154,2018,14.0,16.0,91.0,114.0,13.0,44.0,45.0,112.0,35.0
2155,2018,17.0,1.0,40.0,26.0,8.0,32.0,48.0,122.0,24.0
2157,2018,11.0,1.0,12.0,11.0,6.0,11.0,21.0,63.0,15.0
2158,2018,24.0,30.0,90.0,130.0,23.0,30.0,70.0,177.0,37.0
2160,2018,146.0,3.0,71.0,126.0,32.0,80.0,127.0,371.0,100.0
